Dane_Importar,Nombre_Municipio,Ano_Fecha,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,FA_FACT_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,PRR_INV,SJ_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,SJ_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,PRR_PRO,OPP_REG_PRO,PROT_TIER_HAS,GME_HAS,TOT_INV
15180,CHISCAS,2011,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,1,522,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.272,0,0,0.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,317.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,3,11,983,0,0,0,0,294,0,645,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15180,CHISCAS,2010,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,1,0,578,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.945,391.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,1106,0,0,0,0,300,0,645,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15180,CHISCAS,2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,308,0,0,0,0,0,0,0,16,232,215,8,0,0,0,308,472,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.041.906,0,0,0,0,0,0,108.42,106.02,4.59,0,0,0,0,0,0,219.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,0,0,0,0,0,0,0,3,0,305,0,645,50,0,0,0,0,0,0,19,454,443,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15183,CHITA,2012,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,2350,0,12,4,1894,46,0,354,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.011.462,0,0,27.22,1130.21,0,0,351.358.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183.441.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8238,0,26,20,96,3818,0,0,60,0,1154,0,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15183,CHITA,2011,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,6,1,1018,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.115.019,0,0,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.309.023,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,169.550.615,17.395,671.725,0,0,105.691.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.670.615,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,1,0,0,0,0,0,1,0,4351,304,24,4,59,2156,0,0,13,0,577,30,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
15183,CHITA,2010,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,9,0,1117,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.15,810.285,0,0,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,63,2412,0,0,5,0,577,30,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
15183,CHITA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,1153,0,0,0,0,0,0,0,20,501,667,41,0,0,0,1153,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.296,0,0,0,0,0,0,336.83,237.86,17.1,0,0,0,0,0,0,591.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4234,0,0,0,0,0,0,0,4,0,531,0,1616,0,0,0,0,0,0,0,78,1480,1097,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15185,CHITARAQUE,2012,0,0,60,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,4,1096,42,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.118,0,0,0,0,44.510.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.04,609.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.146.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4030,0,0,16,90,1964,0,0,0,0,628,0,2080,256,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15185,CHITARAQUE,2011,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,5,599,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,370.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,0,0,13,44,1144,0,0,0,0,317,30,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15185,CHITARAQUE,2010,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,1,2,666,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.09,461.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,44,1304,0,0,0,0,317,30,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15185,CHITARAQUE,2013,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,346,0,0,0,0,0,0,0,34,215,361,24,0,0,0,346,617,0,0,0,0,0,0,1.262.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.3,95.15,11.42,0,0,0,0,0,0,278.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,0,0,0,0,0,0,0,0,0,338,0,918,0,0,0,0,0,0,0,44,726,413,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15187,CHIVATÁ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,281.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,940,0,0,0,0,182,0,846,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15187,CHIVATÁ,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657.518,0,0,0,0,0,1.428.323.337,0,0,0,0,0,2.657.518,0.6,159.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.591.435.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,1,521,0,0,0,0,91,30,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0
15187,CHIVATÁ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,202.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,601,0,0,0,0,91,30,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15187,CHIVATÁ,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,156,0,0,0,0,0,0,0,0,0,267,0,0,0,0,156,276,0,0,0,0,0,0,0.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.8,0,0,0,0,0,0,0,0,127.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,91,0,423,0,0,0,0,0,0,0,0,532,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15189,CIÉNEGA,2012,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,524,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,269.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,0,0,0,2,932,0,0,0,0,308,0,1452,102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15189,CIÉNEGA,2011,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,1,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,161.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.416.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,923,1,0,7,0,542,0,0,0,0,154,30,726,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15189,CIÉNEGA,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,203.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,154,30,726,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15189,CIÉNEGA,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,182,0,0,0,0,0,0,0,4,93,242,1,0,0,0,182,345,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.41,39.43,0.78,0,0,0,0,0,0,155.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0,154,0,726,0,0,0,0,0,0,0,4,489,180,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15204,CÓMBITA,2012,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,692.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2310,0,0,0,0,560,396,2138,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15204,CÓMBITA,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,704,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.395,408.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1295,0,0,0,0,280,60,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15204,CÓMBITA,2010,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,785,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205,522.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1499,0,0,0,0,280,60,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15204,CÓMBITA,2013,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,665,0,0,0,0,0,0,0,0,0,734,2,0,0,0,665,766,0,0,0,0,0,0,563.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.54,0,0.66,0,0,0,0,0,0,302.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618,0,0,0,0,0,0,0,0,0,280,0,1069,0,0,0,0,0,0,0,3,1425,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15212,COPER,2012,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,482,12,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,224.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,0,0,32,830,0,0,0,0,482,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15212,COPER,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,1,0,309,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,4.6,163.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.836.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1011,1,2,0,18,548,0,0,0,0,252,60,615,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15212,COPER,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,211.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,590,0,0,0,0,252,60,615,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15212,COPER,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,171,0,0,0,0,0,0,0,6,104,225,9,0,0,0,171,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.96,42.2,4.03,0,0,0,0,0,0,145.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,244,0,615,0,0,0,0,0,0,0,17,417,182,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15215,CORRALES,2012,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,352,0,0,0,0,278,198,494,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15215,CORRALES,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,63.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.631.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,1,0,0,0,204,0,0,0,0,152,30,249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15215,CORRALES,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,159,30,249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
