Dane_Importar,Nombre_Municipio,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,FA_FACT_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,PRR_INV,SJ_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,SJ_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,PRR_PRO,OPP_REG_PRO,PROT_TIER_HAS,GME_HAS,TOT_INV
25407     ,LENGUAZAQUE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,195,1,1,393,3,0,0,0,86,175,387,6,0,0,0,195,590,0,0,0,0,0,0,3.389,0,0,0,0,0,0,0,0,0,0,0,0,3.55925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55925,5.85,602.085,0,0,10.9725,0,0,0,0,0,0,168.44,68.24,3.25,0,0,0,0,0,0,851.42425,0,0,0,0,0,0,0,1,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,156,4,2,8,763,0,0,3,0,663,74,5516,123,0,0,0,0,0,0,13,765,310,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25426     ,MACHETA,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,160,0,1,357,3,0,0,0,75,99,237,7,0,0,0,160,354,0,0,0,137.658,0,0,10.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,5.14,496.18,0,0,12.2048,0,0,0,0,0,0,109.83,41.8,4.74,0,0,0,0,0,0,657.931593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1063,1,0,6,6,635,0,0,4,0,480,90,5366,274,0,0,0,0,0,0,16,431,173,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25430     ,MADRID,0,1,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,1361,0,67,1276,137,0,85,0,83,308,1372,173,0,0,0,1361,1935,0,0,0,21.424,0,0,334.0885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,211.445,1852.78,0,0,17.685,0,0,0,0,0,0,540.53,118.77,80.51,0,0,0,0,0,0,3634.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,2042,0,0,215,246,2303,0,0,1,0,2327,266,13368,2713,0,0,0,0,0,0,313,2420,573,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
25436     ,MANTA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,132,0,2,222,1,0,0,0,30,74,144,0,0,0,0,132,226,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483185,0,0,0,0,0,500,0,0,0,0,0,0.483185,4.165,313.335,0,0,0,0,0,0,0,0,0,57.28,27.39,0,0,0,0,0,0,0,902.653185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,645,2,0,2,6,408,0,0,0,0,514,0,3158,145,0,0,0,0,0,0,0,283,135,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
25438     ,MEDINA,0,49,819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,486,5,333,735,141,0,0,0,81,237,368,289,0,0,0,486,934,0,0,0,924.70104,0,0,672.3235,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.613162,0,0,0,0,0,1.449555,0,0,0,0,0,97,0,0,0,0,0,4.062718,231.165,1104.58,0,0,901.836392,0,0,0,0,0,0,173.61,110.6,140.27,0,0,0,0,0,0,1861.287718,0,0,0,0,0,0,0,0,0,165,0,1,0,0,0,6,0,0,365,0,0,4,0,2602,172,22,1285,262,1326,0,0,163,0,1008,60,8669,245,0,0,0,0,0,0,533,673,451,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,8,0,3,0,0,0,0,0,0,1,280.02,15.1,0
25473     ,MOSQUERA,0,1,452,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,649,1223,3,42,1046,74,0,156,0,119,357,836,144,0,0,0,1223,1407,0,0,0,10.712,0,35.499659,368.58885,0,0,0,0,79.744437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,121.85,1524.36,0,0,17.685,0,0,0,0,0,0,357.26,147.33,69.11,0,0,0,0,0,0,2415.154096,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,2711,0,10,148,143,1931,0,0,2,0,1518,237,12724,2773,0,0,0,0,0,0,271,1564,665,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25483     ,NARIÑO,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,139,2,0,225,2,0,0,0,16,104,110,3,0,0,0,139,220,0,0,0,42.848,0,0,4.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2.16,320.395,0,0,0,0,0,0,0,0,0,43.44,36.85,1.91,0,0,0,0,0,0,464.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,6,0,5,400,0,0,0,0,452,60,2015,36,0,0,0,0,0,0,8,210,184,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25486     ,NEMOCÓN,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,188,150,1,9,265,12,0,0,0,32,94,357,18,0,0,0,150,511,0,0,0,0,0,0,21.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,20.855,393.265,0,0,0,0,0,0,0,0,0,153.74,37.57,9.89,0,0,0,0,0,0,627.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,6,36,23,486,0,0,0,0,286,180,7632,479,0,0,0,0,0,0,32,656,150,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25488     ,NILO,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,95,2,22,181,25,0,0,0,4,52,191,33,0,0,0,95,286,0,0,0,0,0,0,118.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,42.045,257.855,0,0,0,0,0,0,0,0,0,73.18,17.89,16.06,0,0,0,0,0,0,407.271593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,628,1,4,74,58,336,0,0,0,0,448,90,3788,134,0,0,0,0,0,0,65,334,87,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25489     ,NIMAIMA,0,3,44,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,154,88,0,3,155,9,0,0,0,14,44,145,21,0,0,0,88,215,0,0,0,48.204,0,0,34.2825,0,0,0,0,177.950643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,11.945,201.78,0,0,11.79,0,0,0,0,0,0,52.45,14.17,8.96,0,0,0,0,0,0,467.497236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,411,2,0,11,14,263,0,0,1,0,151,30,3041,141,0,0,0,0,0,0,39,259,66,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
25491     ,NOCAIMA,0,0,29,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,243,112,1,5,243,20,0,0,0,20,89,171,20,0,0,0,112,291,0,0,0,0,0,0,23.082,0,0,0,0,101.46309,0,0,0,0,0,92.969824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.493538,0,0,0,0,0,92.969824,37.845,357.395,0,0,70.7268,0,0,11.334,0,0,0,65.26,33.8,11.01,0,0,0,0,0,0,1661.236452,0,0,0,0,0,276,0,0,0,194,0,0,0,2,0,0,0,0,0,0,0,0,0,777,472,4,12,45,440,0,0,9,0,387,0,3540,304,1,0,0,0,0,0,46,302,151,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,4,0,0,0
25506     ,VENECIA,0,3,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,271,21,16,473,63,0,0,0,5,133,266,81,0,0,0,271,491,0,0,0,47.6272,0,0,169.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.007568,0,0,0,0,0,0,0,1.691148,0,0,0,0,0,0,0,0,0,0,0,118.698716,110.705,663.96,0,0,136.434689,0,0,13.756572,0,0,0,108.05,53.78,40.7,0,0,0,0,0,0,1095.893716,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,7,0,0,0,0,0,2,0,1107,405,77,56,144,838,0,0,14,0,266,90,3332,186,5,0,0,0,0,0,167,503,257,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,14,0,0
25513     ,PACHO,0,9,371,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,1305,891,5,37,1509,68,0,109,0,123,547,931,112,0,0,0,891,1659,0,0,0,184.988,0,0,318.58425,0,0,0,0,788.355268,0,0,0,0,0,19.017108,0,0,0,0,0,0,0,0,0,0,0,2.415926,0,0,0,0,0,606,0,0,0,0,0,21.433034,103.365,2168.745,0,0,5.895,0,0,0,0,0,0,372.48,216.7,52.81,0,0,0,0,0,0,4329.888302,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4218,70,20,127,129,2735,0,0,1,0,1368,288,17326,1067,0,0,0,0,0,0,208,1707,1000,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0
25518     ,PAIME,0,0,18,0,0,0,0,264,0,0,0,0,0,30,0,0,0,0,330,0,473,232,1,2,473,15,0,0,0,38,192,302,21,0,0,30,232,574,0,0,0,0,0,0,15.479,0,0,0,0,624.228561,0,0,0,0,0,0,0,0,0,266.325133,0,0,0,0,0,0,0,0,0,106.85499,0,0,0,426.98134,0,0,0,112.483359,0,266.325133,23.805,760.15,0,0,74.480248,0,0,11.334,0,0,0,148.78,94.42,10.95,0,0,106.85499,0,0,0,2574.978383,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,1,0,1798,459,8,8,31,952,0,0,16,0,1022,60,5201,162,3,0,0,0,0,0,44,590,395,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1.92,3.5,0
25524     ,PANDI,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,174,11,21,303,34,0,0,0,7,105,243,41,0,0,0,174,402,0,0,0,20.6,0,0,103.5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.622621,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,100,0,0,0,0,0,89.864214,54.115,447.425,0,0,22.668,0,0,0,0,0,0,94.23,39.02,21.67,0,0,0,0,0,0,846.324214,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,1,0,0,325,0,0,0,0,923,186,36,79,71,553,0,0,6,0,226,90,3184,64,0,0,0,0,0,0,89,421,188,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0
25530     ,PARATEBUENO,0,27,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,509,4,45,487,74,0,0,0,24,139,503,132,0,0,0,509,824,0,0,0,515.275381,0,0,231.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.625,739.12,0,0,366.046927,0,0,7.557511,0,0,0,223.51,59.35,70.38,0,0,0,0,0,0,1219.985,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,3,0,999,159,14,171,157,929,0,0,73,0,420,60,6436,540,2,0,0,0,0,0,288,992,256,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1237,0,0
25535     ,PASCA,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,232,3,7,387,14,0,0,0,7,145,395,25,0,0,0,232,618,0,0,0,20.6,0,0,73.1944,0,0,0,0,0,0,0,0,0,0,0,0,3.55925,0,0,0,0,0,0,0,0,0,9.663703,0,0,0,0,0,0,0,0,0,0,0,13.222953,21.88,572.765,0,0,72.675164,0,0,0,0,0,0,157.55,49.56,14.83,0,0,0,0,0,0,829.807953,0,0,0,0,0,0,0,1,0,180,0,0,0,0,0,40,0,0,0,0,0,0,0,1590,221,12,25,25,696,0,0,15,0,544,318,6844,89,0,0,0,0,0,0,42,752,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
25572     ,PUERTO SALGAR,0,7,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1014,812,6,41,1114,39,0,0,0,151,493,317,61,0,0,0,812,930,0,0,0,127.72,0,0,167.083,0,0,0,0,0,0,0,0,0,0,16.0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,23.61996,0,16.0651,57.845,1522.615,0,0,2735.142076,0,0,14.9622,0,0,0,122.56,183.58,27.41,0,0,0,0,0,0,2557.69506,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,114,0,0,2,0,3667,17,23,154,68,1815,0,0,365,0,221,198,10639,889,5,0,0,0,0,0,115,575,848,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,74,36,0
25580     ,PULÍ,0,2,52,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,190,138,3,18,174,24,0,0,0,28,73,171,29,0,0,30,138,295,0,0,0,32.136,0,0,44.835,0,1.0712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449555,0,106.85499,0,0,0,0,0,0,0,0,0,1.449555,37.93,265.65,0,0,0,0,0,0,0,0,0,82.98,35.23,13.39,0,0,106.85499,0,0,0,543.484545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,680,6,9,78,48,330,0,0,0,0,116,15,2534,21,0,0,0,0,0,0,60,335,153,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25592     ,QUEBRADANEGRA,0,4,55,0,0,0,0,52,0,0,0,0,0,33,0,0,0,0,0,0,295,183,1,22,306,19,0,0,0,15,94,197,34,0,0,33,183,347,0,0,0,77.868,0,0,43.1755,0,0,0,0,105.430242,0,0,0,0,0,0,0,0,0,0,0,2.613162,0,0,0,0,0,0,0,117.540489,0,0,0,0,0,0,0,0,0,2.613162,25.825,435.055,0,0,0,0,0,0,0,0,0,71.25,33.87,16.01,0,0,117.540489,0,0,0,807.593893,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,955,4,3,80,34,542,0,0,0,0,155,0,3529,197,0,0,0,0,0,0,71,356,160,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0
25594     ,QUETAME,0,2,29,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,592,403,0,3,511,5,0,21,0,51,281,246,16,0,0,0,403,574,0,0,0,33.784,0,0,24.57,0,0,0,0,177.305208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,762.03,0,0,30.985572,0,0,0,0,0,0,101.46,108.72,7.09,0,0,0,0,0,0,1163.765208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,0,0,11,7,966,0,0,4,0,170,60,5411,202,0,0,0,0,0,0,29,421,529,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25596     ,QUIPILE,0,9,99,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,305,235,5,14,379,24,0,0,0,4,98,364,45,0,0,0,235,522,0,0,0,173.452,0,0,82.019,0,0,0,0,89.501536,0,0,0,0,0,42.412366,0,0,0,0,0,0,0,0,0,0,0,3.140704,0,0,0,0,0,167,0,0,0,0,0,45.55307,40.815,557.805,0,0,308.081497,0,0,2.9475,0,0,0,140.16,37.33,21.28,0,0,0,0,0,0,1099.444606,0,0,0,0,0,42,0,0,0,195,0,0,0,0,0,13,0,0,0,0,0,0,0,1091,250,20,49,49,735,0,0,67,0,277,0,6108,309,1,0,0,0,0,0,86,705,191,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0
25599     ,APULO,0,15,187,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,408,257,0,23,449,24,0,0,0,9,135,392,51,0,0,0,257,607,0,0,0,277.482,0,0,171.494,0,0,0,0,30.31,0,0,0,0,0,0,0,0,0,1.450287,0,0,0,0,0,0,0,1.207963,0,0,0,0,0,0,0,0,0,0,0,2.65825,40.365,659.775,0,0,132.276,1.179,0,0,0,0,0,148.12,46.74,24.17,0,0,0,0,0,0,952.13825,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1324,8,0,87,51,787,0,0,19,1,653,228,5300,174,0,0,0,0,0,0,109,716,232,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25612     ,RICAURTE,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,741,0,10,607,28,0,111,0,26,300,649,41,0,0,0,741,1027,0,0,0,0,0,0,116.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572.86675,0,0,0,0,0,0,40.765,852.61,0,0,189.30024,0,0,0,0,0,0,229.22,105.1,19.11,0,0,0,0,0,0,2819.67175,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,2441,218,0,36,53,1018,0,0,28,0,548,90,5260,750,0,0,0,0,0,0,84,1000,495,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0
25645     ,SAN ANTONIO DEL TEQUENDAMA,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,88,1,6,164,22,0,0,0,10,40,289,30,0,0,0,88,374,0,0,0,20.6,0,0,48.133,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0.724778,0,0,0,0,0,385,0,0,0,0,0,2.474778,34.78,232.535,0,0,0,0,0,0,0,0,0,112.93,14.84,13.46,0,0,0,0,0,0,796.019778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,494,4,4,23,41,302,0,0,0,0,319,30,7292,98,0,0,0,0,0,0,58,515,81,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,4,0,0,0
25649     ,SAN BERNARDO,0,2,63,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,597,382,1,7,692,16,0,0,0,17,338,364,34,0,0,0,382,764,0,0,0,37.492,0,0,54.9075,0,0,0,0,63.589592,0,0,0,0,0,8.267378,0,0,0,226.366985,0,0,0,0,0,0,0,1.449555,0,0,0,0,0,300,0,0,0,0,0,236.083918,25.7,986.66,0,0,0,0,0,0,0,0,0,150.09,126.84,21,0,0,0,0,0,0,1909.96351,0,0,0,0,0,49,0,0,0,579,0,0,0,348,0,6,0,0,0,0,0,0,0,2270,982,4,16,36,1228,0,0,0,0,559,120,6940,375,0,0,0,0,0,0,83,663,587,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,1,1,0,6,0,0,0,0,0,0,1,1.92,0,0
25653     ,SAN CAYETANO,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,332,189,1,1,280,3,0,0,0,30,153,248,4,0,0,0,189,416,0,0,0,21.424,0,0,10.4335,0,0,0,0,0,0,0,0,0,0,31.65538,0,0,0,133.916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,165.572191,4.645,409.385,0,0,1.47375,0,0,0,0,0,0,108.14,59.25,2.23,0,0,0,0,0,0,761.222191,0,0,0,0,0,62,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,293,3,5,6,504,0,0,1,0,520,60,4740,319,0,0,0,0,0,0,16,483,275,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25658     ,SAN FRANCISCO,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,100,0,22,290,38,0,0,0,47,99,291,42,0,0,0,100,455,0,0,0,0,0,0,120.59285,0,0,0,0,0,0,0,0,0,0,0,0,3.55925,0,93.206855,0,0,0,0,0,0,0,0,0,0,0,0,0,966.01122,0,0,0,0,0,96.766105,56.175,403.05,0,0,108.479981,0,0,0,0,0,0,115.04,35.83,19.74,0,0,0,0,0,0,1692.612325,0,0,0,0,0,0,0,1,0,168,0,0,0,30,0,0,0,0,0,0,0,0,0,901,199,0,71,67,517,0,0,19,0,387,198,5500,585,0,0,0,0,0,0,77,523,165,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,0,0,0
